Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -90 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20230712:0410,24.62,8.19,22.34,0.97,0.0
20230712:0510,47.42,18.77,22.99,0.69,0.0
20230712:0610,54.72,29.76,24.95,0.0,0.0
20230712:0710,61.56,40.86,26.16,0.48,0.0
20230712:0810,672.34,51.68,27.35,1.1,0.0
20230712:0910,502.98,61.48,28.28,1.38,0.0
20230712:1010,288.08,68.43,29.0,1.66,0.0
20230712:1110,70.22,69.23,29.46,1.86,0.0
20230712:1210,71.59,63.31,29.56,2.07,0.0
20230712:1310,66.58,53.92,29.48,2.0,0.0
20230712:1410,66.12,43.23,29.25,1.66,0.0
20230712:1510,59.28,32.15,28.92,1.45,0.0
20230712:1610,50.16,21.11,28.35,1.1,0.0
20230712:1710,29.18,10.42,27.46,0.76,0.0
20230712:1810,0.0,0.0,27.3,0.28,0.0
20230712:1910,0.0,0.0,26.67,0.48,0.0
20230712:2010,0.0,0.0,26.21,0.55,0.0
20230712:2110,0.0,0.0,25.87,0.48,0.0
20230712:2210,0.0,0.0,25.61,0.55,0.0
20230712:2310,0.0,0.0,25.29,0.62,0.0
20230713:0010,0.0,0.0,24.92,0.76,0.0
20230713:0110,0.0,0.0,24.55,0.9,0.0
20230713:0210,0.0,0.0,24.19,1.03,0.0
20230713:0310,0.0,0.0,23.97,1.17,0.0
20230713:0410,24.17,8.07,23.52,1.24,0.0
20230713:0510,52.44,18.66,23.3,1.03,0.0
20230713:0610,63.38,29.65,26.3,0.55,0.0
20230713:0710,71.59,40.75,27.74,0.34,0.0
20230713:0810,658.74,51.57,28.94,1.03,0.0
20230713:0910,500.54,61.35,29.68,1.38,0.0
20230713:1010,289.56,68.28,30.21,1.66,0.0
20230713:1110,72.5,69.1,30.63,1.79,0.0
20230713:1210,73.87,63.22,30.92,1.72,0.0
20230713:1310,67.03,53.85,31.11,1.79,0.0
20230713:1410,68.4,43.17,31.0,1.66,0.0
20230713:1510,64.75,32.09,30.64,1.45,0.0
20230713:1610,52.44,21.05,30.01,1.03,0.0
20230713:1710,29.64,10.35,28.33,0.76,0.0
20230713:1810,0.0,0.0,29.2,0.48,0.0
20230713:1910,0.0,0.0,28.17,0.48,0.0
20230713:2010,0.0,0.0,27.6,0.21,0.0
20230713:2110,0.0,0.0,27.07,0.48,0.0
20230713:2210,0.0,0.0,26.49,0.62,0.0
20230713:2310,0.0,0.0,26.01,0.48,0.0
20230714:0010,0.0,0.0,25.82,0.69,0.0
20230714:0110,0.0,0.0,25.46,0.83,0.0
20230714:0210,0.0,0.0,24.88,1.03,0.0
20230714:0310,0.0,0.0,24.35,1.17,0.0
20230714:0410,22.34,7.95,23.25,1.31,0.0
20230714:0510,57.91,18.55,22.97,1.1,0.0
20230714:0610,71.14,29.54,26.45,0.55,0.0
20230714:0710,78.43,40.64,27.89,0.21,0.0
20230714:0810,652.5,51.45,29.14,0.62,0.0
20230714:0910,497.64,61.22,30.03,1.03,0.0
20230714:1010,290.43,68.14,30.67,1.45,0.0
20230714:1110,75.24,68.96,31.04,1.72,0.0
20230714:1210,73.87,63.11,31.19,1.93,0.0
20230714:1310,67.03,53.77,31.04,1.86,0.0
20230714:1410,66.12,43.1,30.75,1.66,0.0
20230714:1510,59.28,32.02,30.27,1.45,0.0
20230714:1610,48.34,20.98,29.5,1.17,0.0
20230714:1710,27.82,10.27,28.01,0.83,0.0
20230714:1810,0.0,0.0,27.99,0.41,0.0
20230714:1910,0.0,0.0,27.03,0.14,0.0
20230714:2010,0.0,0.0,26.47,0.55,0.0
20230714:2110,0.0,0.0,25.94,0.83,0.0
20230714:2210,0.0,0.0,25.37,0.97,0.0
20230714:2310,0.0,0.0,24.6,1.1,0.0
20230715:0010,0.0,0.0,23.52,1.24,0.0
20230715:0110,0.0,0.0,22.35,1.38,0.0
20230715:0210,0.0,0.0,21.35,1.45,0.0
20230715:0310,0.0,0.0,20.73,1.52,0.0
20230715:0410,22.8,7.83,19.18,1.59,0.0
20230715:0510,41.5,18.43,20.73,1.31,0.0
20230715:0610,52.9,29.42,25.31,1.03,0.0
20230715:0710,61.56,40.52,27.55,0.69,0.0
20230715:0810,671.65,51.33,28.97,0.21,0.0
20230715:0910,503.08,61.08,30.08,0.41,0.0
20230715:1010,289.32,67.98,30.9,1.1,0.0
20230715:1110,72.5,68.82,31.36,1.66,0.0
20230715:1210,73.87,63.0,31.56,1.93,0.0
20230715:1310,67.03,53.68,31.55,1.93,0.0
20230715:1410,64.75,43.02,31.4,1.72,0.0
20230715:1510,57.0,31.95,31.02,1.52,0.0
20230715:1610,45.14,20.9,30.26,1.24,0.0
20230715:1710,26.45,10.19,28.97,1.03,0.0
20230715:1810,0.0,0.0,27.73,0.76,0.0
20230715:1910,0.0,0.0,27.13,0.28,0.0
20230715:2010,0.0,0.0,26.55,0.41,0.0
20230715:2110,0.0,0.0,25.96,0.69,0.0
20230715:2210,0.0,0.0,25.42,0.83,0.0
20230715:2310,0.0,0.0,24.95,1.03,0.0
20230716:0010,0.0,0.0,24.22,1.1,0.0
20230716:0110,0.0,0.0,23.67,1.1,0.0
20230716:0210,0.0,0.0,23.36,1.17,0.0
20230716:0310,0.0,0.0,23.05,1.17,0.0
20230716:0410,20.98,7.7,22.67,1.24,0.0
20230716:0510,41.04,18.31,22.95,0.97,0.0
20230716:0610,51.98,29.31,26.11,0.41,0.0
20230716:0710,60.19,40.41,27.95,0.07,0.0
20230716:0810,671.77,51.21,29.2,0.41,0.0
20230716:0910,503.28,60.95,30.29,0.83,0.0
20230716:1010,289.59,67.82,31.12,1.24,0.0
20230716:1110,72.5,68.67,31.7,1.59,0.0
20230716:1210,73.87,62.89,31.99,1.79,0.0
20230716:1310,64.75,53.59,32.04,1.79,0.0
20230716:1410,64.75,42.94,31.62,1.72,0.0
20230716:1510,57.0,31.87,31.32,1.52,0.0
20230716:1610,45.6,20.82,30.63,1.31,0.0
20230716:1710,27.36,10.1,29.49,1.03,0.0
20230716:1810,0.0,0.0,28.26,0.69,0.0
20230716:1910,0.0,0.0,27.68,0.21,0.0
20230716:2010,0.0,0.0,27.29,0.48,0.0
20230716:2110,0.0,0.0,26.93,0.83,0.0
20230716:2210,0.0,0.0,26.6,0.9,0.0
20230716:2310,0.0,0.0,26.32,0.9,0.0
20230717:0010,0.0,0.0,26.03,0.97,0.0
20230717:0110,0.0,0.0,25.51,1.17,0.0
20230717:0210,0.0,0.0,24.63,1.31,0.0
20230717:0310,0.0,0.0,23.84,1.45,0.0
20230717:0410,22.34,7.58,23.64,1.45,0.0
20230717:0510,47.88,18.19,23.67,1.24,0.0
20230717:0610,58.82,29.19,27.77,0.83,0.0
20230717:0710,62.93,40.29,29.58,0.69,0.0
20230717:0810,663.06,51.08,31.01,0.28,0.0
20230717:0910,498.91,60.8,32.22,0.28,0.0
20230717:1010,290.48,67.66,33.09,0.83,0.0
20230717:1110,72.96,68.51,33.66,1.52,0.0
20230717:1210,74.33,62.77,33.75,2.07,0.0
20230717:1310,67.49,53.49,33.59,2.21,0.0
20230717:1410,64.75,42.86,33.12,2.07,0.0
20230717:1510,58.37,31.79,32.55,1.66,0.0
20230717:1610,46.06,20.74,31.71,1.38,0.0
20230717:1710,27.36,10.01,30.41,1.17,0.0
20230717:1810,0.0,0.0,28.93,0.76,0.0
20230717:1910,0.0,0.0,28.62,0.41,0.0
20230717:2010,0.0,0.0,27.96,0.34,0.0
20230717:2110,0.0,0.0,27.39,0.76,0.0
20230717:2210,0.0,0.0,26.96,0.9,0.0
20230717:2310,0.0,0.0,26.55,1.03,0.0
20230718:0010,0.0,0.0,26.02,1.1,0.0
20230718:0110,0.0,0.0,25.54,1.17,0.0
20230718:0210,0.0,0.0,24.48,1.31,0.0
20230718:0310,0.0,0.0,23.79,1.38,0.0
20230718:0410,21.43,7.45,23.18,1.45,0.0
20230718:0510,42.86,18.07,23.33,1.38,0.0
20230718:0610,53.81,29.07,27.83,1.1,0.0
20230718:0710,61.56,40.17,29.21,1.17,0.0
20230718:0810,666.65,50.95,30.77,1.38,0.0
20230718:0910,499.07,60.66,32.04,1.66,0.0
20230718:1010,289.72,67.49,33.03,1.66,0.0
20230718:1110,75.24,68.34,33.57,1.59,0.0
20230718:1210,85.27,62.64,33.48,1.59,0.0
20230718:1310,71.59,53.39,33.69,1.59,0.0
20230718:1410,73.42,42.77,33.53,1.45,0.0
20230718:1510,84.36,31.7,33.45,1.17,0.0
20230718:1610,57.46,20.65,32.72,0.76,0.0
20230718:1710,28.73,9.91,31.19,0.48,0.0
20230718:1810,0.0,0.0,31.35,0.48,0.0
20230718:1910,0.0,0.0,30.91,0.9,0.0
20230718:2010,0.0,0.0,28.63,1.24,0.0
20230718:2110,0.0,0.0,26.42,1.52,0.0
20230718:2210,0.0,0.0,24.74,1.66,0.0
20230718:2310,0.0,0.0,23.61,1.72,0.0
20230719:0010,0.0,0.0,22.86,1.72,0.0
20230719:0110,0.0,0.0,22.27,1.72,0.0
20230719:0210,0.0,0.0,21.68,1.72,0.0
20230719:0310,0.0,0.0,20.98,1.79,0.0
20230719:0410,21.43,7.31,20.69,1.72,0.0
20230719:0510,49.7,17.94,22.7,1.45,0.0
20230719:0610,61.1,28.95,27.34,0.97,0.0
20230719:0710,68.86,40.04,29.64,0.48,0.0
20230719:0810,660.61,50.82,31.32,0.34,0.0
20230719:0910,499.75,60.51,32.32,1.03,0.0
20230719:1010,291.76,67.32,32.98,1.45,0.0
20230719:1110,75.24,68.17,33.44,1.72,0.0
20230719:1210,77.52,62.5,33.63,2.0,0.0
20230719:1310,69.31,53.28,33.52,1.72,0.0
20230719:1410,65.66,42.67,33.15,1.72,0.0
20230719:1510,62.47,31.61,32.69,1.79,0.0
20230719:1610,50.62,20.55,31.57,1.38,0.0
20230719:1710,28.27,9.81,30.13,1.03,0.0
20230719:1810,0.0,0.0,30.0,0.69,0.0
20230719:1910,0.0,0.0,29.37,0.41,0.0
20230719:2010,0.0,0.0,28.78,0.14,0.0
20230719:2110,0.0,0.0,28.21,0.62,0.0
20230719:2210,0.0,0.0,27.64,0.69,0.0
20230719:2310,0.0,0.0,27.23,0.62,0.0
20230720:0010,0.0,0.0,27.02,0.69,0.0
20230720:0110,0.0,0.0,26.64,0.76,0.0
20230720:0210,0.0,0.0,26.31,0.83,0.0
20230720:0310,0.0,0.0,26.05,0.9,0.0
20230720:0410,6.84,7.18,25.86,0.97,0.0
20230720:0510,59.28,17.81,26.39,0.83,0.0
20230720:0610,66.12,28.82,27.88,0.14,0.0
20230720:0710,71.14,39.92,29.6,0.14,0.0
20230720:0810,657.95,50.68,31.0,0.76,0.0
20230720:0910,500.41,60.35,32.04,1.38,0.0
20230720:1010,292.34,67.14,32.74,2.0,0.0
20230720:1110,78.89,68.0,33.0,2.34,0.0
20230720:1210,77.06,62.36,32.95,2.48,0.0
20230720:1310,68.86,53.16,32.58,2.41,0.0
20230720:1410,67.94,42.57,32.24,2.28,0.0
20230720:1510,62.47,31.51,31.59,1.72,0.0
20230720:1610,50.16,20.45,30.87,1.45,0.0
20230720:1710,27.82,9.7,29.67,1.17,0.0
20230720:1810,0.0,0.0,28.14,0.9,0.0
20230720:1910,0.0,0.0,29.06,0.62,0.0
20230720:2010,0.0,0.0,28.31,0.34,0.0
20230720:2110,0.0,0.0,27.75,0.41,0.0
20230720:2210,0.0,0.0,27.2,0.69,0.0
20230720:2310,0.0,0.0,26.6,0.55,0.0
20230721:0010,0.0,0.0,25.95,0.62,0.0
20230721:0110,0.0,0.0,25.38,0.97,0.0
20230721:0210,0.0,0.0,24.8,1.1,0.0
20230721:0310,0.0,0.0,23.26,1.24,0.0
20230721:0410,20.52,7.04,22.32,1.31,0.0
20230721:0510,48.34,17.68,22.85,1.1,0.0
20230721:0610,56.09,28.7,26.98,0.55,0.0
20230721:0710,64.3,39.79,28.82,0.14,0.0
20230721:0810,665.26,50.55,30.27,0.69,0.0
20230721:0910,499.21,60.2,31.46,1.1,0.0
20230721:1010,291.42,66.95,32.33,1.79,0.0
20230721:1110,78.89,67.81,32.79,2.14,0.0
20230721:1210,77.52,62.21,32.99,2.07,0.0
20230721:1310,71.14,53.04,33.15,2.07,0.0
20230721:1410,68.4,42.46,32.88,2.07,0.0
20230721:1510,62.93,31.41,32.5,1.93,0.0
20230721:1610,50.16,20.34,31.77,1.38,0.0
20230721:1710,25.54,9.58,30.07,0.83,0.0
20230721:1810,0.0,0.0,30.8,0.55,0.0
20230721:1910,0.0,0.0,30.06,0.62,0.0
20230721:2010,0.0,0.0,29.54,0.48,0.0
20230721:2110,0.0,0.0,29.06,0.34,0.0
20230721:2210,0.0,0.0,28.65,0.41,0.0
20230721:2310,0.0,0.0,28.2,0.55,0.0
20230722:0010,0.0,0.0,28.05,0.48,0.0
20230722:0110,0.0,0.0,27.79,0.41,0.0
20230722:0210,0.0,0.0,27.69,0.34,0.0
20230722:0310,0.0,0.0,27.58,0.41,0.0
20230722:0410,19.15,6.9,27.32,0.48,0.0
20230722:0510,49.25,17.55,27.37,0.55,0.0
20230722:0610,63.38,28.57,28.17,0.76,0.0
20230722:0710,71.14,39.66,28.95,1.24,0.0
20230722:0810,650.61,50.41,30.01,1.72,0.0
20230722:0910,497.54,60.03,30.89,2.34,0.0
20230722:1010,292.8,66.76,31.43,2.76,0.0
20230722:1110,75.24,67.63,31.64,2.83,0.0
20230722:1210,77.52,62.06,31.45,2.76,0.0
20230722:1310,71.14,52.92,31.19,2.48,0.0
20230722:1410,68.4,42.35,31.12,2.28,0.0
20230722:1510,62.93,31.3,30.61,2.07,0.0
20230722:1610,46.51,20.23,29.83,1.66,0.0
20230722:1710,26.9,9.46,28.87,1.31,0.0
20230722:1810,0.0,0.0,27.47,0.83,0.0
20230722:1910,0.0,0.0,26.38,1.03,0.0
20230722:2010,0.0,0.0,27.17,0.76,0.0
20230722:2110,0.0,0.0,26.75,0.48,0.0
20230722:2210,0.0,0.0,26.37,0.28,0.0
20230722:2310,0.0,0.0,26.02,0.21,0.0
20230723:0010,0.0,0.0,25.8,0.41,0.0
20230723:0110,0.0,0.0,25.83,0.41,0.0
20230723:0210,0.0,0.0,25.74,0.34,0.0
20230723:0310,0.0,0.0,25.57,0.48,0.0
20230723:0410,19.61,6.76,25.28,0.69,0.0
20230723:0510,44.23,17.41,25.53,0.69,0.0
20230723:0610,55.18,28.44,27.41,0.14,0.0
20230723:0710,64.3,39.53,28.91,0.14,0.0
20230723:0810,660.96,50.26,30.11,1.03,0.0
20230723:0910,499.63,59.87,30.89,1.72,0.0
20230723:1010,291.58,66.57,31.46,2.14,0.0
20230723:1110,75.7,67.43,31.68,2.48,0.0
20230723:1210,77.52,61.89,31.22,2.41,0.0
20230723:1310,71.14,52.78,30.5,2.41,0.0
20230723:1410,67.94,42.23,29.43,1.38,0.0
20230723:1510,59.28,31.18,29.89,1.17,0.0
20230723:1610,47.42,20.11,29.6,1.03,0.0
20230723:1710,26.45,9.34,28.95,0.9,0.0
20230723:1810,0.0,0.0,28.01,0.76,0.0
20230723:1910,0.0,0.0,27.29,0.69,0.0
20230723:2010,0.0,0.0,26.61,0.28,0.0
20230723:2110,0.0,0.0,26.08,0.28,0.0
20230723:2210,0.0,0.0,25.53,0.41,0.0
20230723:2310,0.0,0.0,25.01,0.62,0.0
20230724:0010,0.0,0.0,24.57,0.69,0.0
20230724:0110,0.0,0.0,24.14,0.69,0.0
20230724:0210,0.0,0.0,23.85,0.83,0.0
20230724:0310,0.0,0.0,23.61,0.9,0.0
20230724:0410,19.15,6.61,23.44,0.97,0.0
20230724:0510,45.14,17.28,23.57,0.83,0.0
20230724:0610,55.63,28.31,25.81,0.41,0.0
20230724:0710,63.84,39.39,27.14,0.28,0.0
20230724:0810,661.98,50.12,28.48,0.62,0.0
20230724:0910,501.39,59.7,29.85,0.83,0.0
20230724:1010,296.16,66.37,31.06,1.31,0.0
20230724:1110,78.89,67.23,31.86,1.86,0.0
20230724:1210,81.17,61.73,32.21,2.14,0.0
20230724:1310,73.87,52.64,32.18,2.21,0.0
20230724:1410,67.94,42.1,32.0,2.07,0.0
20230724:1510,62.47,31.06,31.53,1.72,0.0
20230724:1610,48.34,19.99,30.95,1.24,0.0
20230724:1710,26.9,9.2,29.81,0.9,0.0
20230724:1810,0.0,0.0,29.88,0.41,0.0
20230724:1910,0.0,0.0,29.92,0.48,0.0
20230724:2010,0.0,0.0,29.2,0.76,0.0
20230724:2110,0.0,0.0,28.6,0.9,0.0
20230724:2210,0.0,0.0,28.15,1.03,0.0
20230724:2310,0.0,0.0,27.75,1.1,0.0
20230725:0010,0.0,0.0,27.15,1.17,0.0
20230725:0110,0.0,0.0,26.4,1.31,0.0
20230725:0210,0.0,0.0,25.56,1.38,0.0
20230725:0310,0.0,0.0,25.05,1.38,0.0
20230725:0410,18.24,6.47,25.05,1.38,0.0
20230725:0510,50.16,17.14,25.75,1.1,0.0
20230725:0610,65.21,28.17,28.65,0.48,0.0
20230725:0710,77.52,39.26,30.72,0.9,0.0
20230725:0810,647.51,49.97,31.57,1.79,0.0
20230725:0910,500.11,59.53,32.36,2.07,0.0
20230725:1010,303.98,66.17,33.2,2.28,0.0
20230725:1110,94.85,67.02,33.89,2.62,0.0
20230725:1210,92.11,61.55,34.1,2.62,0.0
20230725:1310,87.1,52.5,34.01,2.62,0.0
20230725:1410,93.02,41.97,33.11,2.41,0.0
20230725:1510,107.16,30.93,32.17,1.79,0.0
20230725:1610,57.0,19.86,31.37,1.17,0.0
20230725:1710,27.82,9.07,30.48,1.31,0.0
20230725:1810,0.0,0.0,28.69,1.52,0.0
20230725:1910,0.0,0.0,27.65,1.72,0.0
20230725:2010,0.0,0.0,26.29,2.0,0.0
20230725:2110,0.0,0.0,25.22,2.0,0.0
20230725:2210,0.0,0.0,24.34,2.07,0.0
20230725:2310,0.0,0.0,23.56,2.07,0.0
20230726:0010,0.0,0.0,22.92,2.07,0.0
20230726:0110,0.0,0.0,22.54,2.07,0.0
20230726:0210,0.0,0.0,22.18,2.07,0.0
20230726:0310,0.0,0.0,21.85,2.0,0.0
20230726:0410,17.33,6.32,22.11,2.07,0.0
20230726:0510,54.72,17.0,23.63,2.0,0.0
20230726:0610,57.0,28.04,25.55,3.24,0.0
20230726:0710,105.34,39.12,25.45,3.52,0.0
20230726:0810,588.36,49.82,26.06,3.86,0.0
20230726:0910,420.99,59.36,26.53,4.07,0.0
20230726:1010,332.66,65.96,26.52,4.0,0.0
20230726:1110,188.79,66.81,26.43,3.79,0.0
20230726:1210,162.34,61.37,26.07,3.59,0.0
20230726:1310,169.63,52.35,26.05,3.52,0.0
20230726:1410,86.64,41.84,25.25,3.17,0.0
20230726:1510,94.85,30.8,24.66,2.41,0.0
20230726:1610,60.19,19.72,23.64,1.45,0.0
20230726:1710,27.36,8.92,23.32,0.9,0.0
20230726:1810,0.0,0.0,22.88,0.55,0.0
20230726:1910,0.0,0.0,22.07,1.38,0.0
20230726:2010,0.0,0.0,21.33,1.17,0.0
20230726:2110,0.0,0.0,22.47,0.55,0.0
20230726:2210,0.0,0.0,22.18,0.21,0.0
20230726:2310,0.0,0.0,21.73,0.69,0.0
20230727:0010,0.0,0.0,20.52,0.9,0.0
20230727:0110,0.0,0.0,18.95,1.17,0.0
20230727:0210,0.0,0.0,17.98,1.38,0.0
20230727:0310,0.0,0.0,17.49,1.66,0.0
20230727:0410,16.87,6.17,17.76,1.93,0.0
20230727:0510,44.69,16.86,18.29,2.14,0.0
20230727:0610,84.36,27.9,19.03,2.41,0.0
20230727:0710,124.03,38.98,20.13,2.34,0.0
20230727:0810,663.03,49.67,21.45,2.48,0.0
20230727:0910,491.05,59.18,22.5,2.48,0.0
20230727:1010,315.8,65.75,23.49,2.28,0.0
20230727:1110,209.31,66.59,24.33,1.72,0.0
20230727:1210,193.8,61.19,25.1,0.97,0.0
20230727:1310,123.58,52.19,25.61,0.69,0.0
20230727:1410,75.24,41.69,25.85,1.03,0.0
20230727:1510,55.63,30.66,25.68,1.52,0.0
20230727:1610,42.86,19.58,24.99,1.86,0.0
20230727:1710,23.71,8.78,23.99,1.52,0.0
20230727:1810,0.0,0.0,22.57,1.03,0.0
20230727:1910,0.0,0.0,22.59,0.62,0.0
20230727:2010,0.0,0.0,22.25,0.21,0.0
20230727:2110,0.0,0.0,21.95,0.41,0.0
20230727:2210,0.0,0.0,21.6,0.69,0.0
20230727:2310,0.0,0.0,21.22,0.83,0.0
20230728:0010,0.0,0.0,20.81,0.97,0.0
20230728:0110,0.0,0.0,20.34,1.03,0.0
20230728:0210,0.0,0.0,20.03,0.97,0.0
20230728:0310,0.0,0.0,19.73,1.03,0.0
20230728:0410,16.42,6.01,19.01,1.1,0.0
20230728:0510,37.85,16.72,18.26,0.97,0.0
20230728:0610,49.25,27.76,21.45,0.62,0.0
20230728:0710,60.19,38.84,22.57,0.14,0.0
20230728:0810,686.52,49.51,23.86,0.55,0.0
20230728:0910,509.86,59.0,25.07,1.24,0.0
20230728:1010,294.1,65.53,25.96,1.86,0.0
20230728:1110,72.05,66.37,26.53,2.28,0.0
20230728:1210,73.42,60.99,26.74,2.28,0.0
20230728:1310,70.68,52.03,26.79,2.41,0.0
20230728:1410,63.38,41.55,26.43,2.41,0.0
20230728:1510,55.63,30.52,25.79,2.0,0.0
20230728:1610,47.42,19.44,25.09,1.66,0.0
20230728:1710,25.54,8.62,24.21,1.24,0.0
20230728:1810,0.0,0.0,23.16,0.9,0.0
20230728:1910,0.0,0.0,23.26,0.55,0.0
20230728:2010,0.0,0.0,22.84,0.14,0.0
20230728:2110,0.0,0.0,22.46,0.41,0.0
20230728:2210,0.0,0.0,22.12,0.55,0.0
20230728:2310,0.0,0.0,21.81,0.48,0.0
20230729:0010,0.0,0.0,21.59,0.48,0.0
20230729:0110,0.0,0.0,21.32,0.55,0.0
20230729:0210,0.0,0.0,21.04,0.62,0.0
20230729:0310,0.0,0.0,20.72,0.69,0.0
20230729:0410,16.42,5.86,20.46,0.76,0.0
20230729:0510,39.22,16.57,20.76,0.76,0.0
20230729:0610,51.98,27.62,22.64,0.28,0.0
20230729:0710,60.65,38.69,23.42,0.41,0.0
20230729:0810,671.98,49.36,24.76,0.76,0.0
20230729:0910,510.04,58.81,25.91,1.31,0.0
20230729:1010,292.98,65.31,26.85,1.72,0.0
20230729:1110,75.24,66.14,27.41,2.21,0.0
20230729:1210,76.61,60.8,27.63,2.34,0.0
20230729:1310,70.68,51.86,27.51,2.28,0.0
20230729:1410,63.84,41.39,27.06,2.07,0.0
20230729:1510,57.0,30.37,26.81,1.86,0.0
20230729:1610,42.41,19.29,26.17,1.59,0.0
20230729:1710,23.71,8.47,25.33,1.24,0.0
20230729:1810,0.0,0.0,24.05,0.83,0.0
20230729:1910,0.0,0.0,24.06,0.55,0.0
20230729:2010,0.0,0.0,23.59,0.28,0.0
20230729:2110,0.0,0.0,23.14,0.55,0.0
20230729:2210,0.0,0.0,22.87,0.76,0.0
20230729:2310,0.0,0.0,22.55,0.9,0.0
20230730:0010,0.0,0.0,22.28,0.9,0.0
20230730:0110,0.0,0.0,22.0,0.83,0.0
20230730:0210,0.0,0.0,21.82,0.76,0.0
20230730:0310,0.0,0.0,21.73,0.76,0.0
20230730:0410,15.96,5.7,21.55,0.83,0.0
20230730:0510,39.22,16.42,21.91,0.62,0.0
20230730:0610,51.98,27.48,23.54,0.28,0.0
20230730:0710,59.28,38.55,24.54,0.55,0.0
20230730:0810,670.3,49.2,25.9,1.03,0.0
20230730:0910,502.2,58.62,26.98,1.59,0.0
20230730:1010,290.76,65.09,27.7,2.14,0.0
20230730:1110,75.24,65.9,27.92,2.55,0.0
20230730:1210,95.3,60.59,27.99,2.62,0.0
20230730:1310,73.42,51.68,27.75,2.62,0.0
20230730:1410,65.66,41.23,27.24,2.41,0.0
20230730:1510,58.37,30.22,26.93,2.07,0.0
20230730:1610,42.86,19.13,26.35,1.79,0.0
20230730:1710,22.8,8.3,25.54,1.45,0.0
20230730:1810,0.0,0.0,24.54,1.17,0.0
20230730:1910,0.0,0.0,23.21,0.9,0.0
20230730:2010,0.0,0.0,23.61,0.62,0.0
20230730:2110,0.0,0.0,23.12,0.34,0.0
20230730:2210,0.0,0.0,22.7,0.62,0.0
20230730:2310,0.0,0.0,22.25,0.83,0.0
20230731:0010,0.0,0.0,21.85,0.9,0.0
20230731:0110,0.0,0.0,21.08,1.1,0.0
20230731:0210,0.0,0.0,20.02,1.24,0.0
20230731:0310,0.0,0.0,19.24,1.38,0.0
20230731:0410,15.05,5.55,18.73,1.45,0.0
20230731:0510,38.76,16.28,19.9,1.31,0.0
20230731:0610,51.98,27.33,23.2,1.52,0.0
20230731:0710,62.02,38.4,24.92,1.72,0.0
20230731:0810,665.71,49.04,26.19,2.07,0.0
20230731:0910,495.08,58.43,27.16,2.21,0.0
20230731:1010,329.54,64.86,27.68,1.93,0.0
20230731:1110,185.14,65.66,28.62,1.66,0.0
20230731:1210,84.36,60.38,29.01,1.59,0.0
20230731:1310,99.87,51.5,29.32,1.45,0.0
20230731:1410,79.8,41.07,29.21,1.31,0.0
20230731:1510,94.39,30.06,29.02,1.17,0.0
20230731:1610,61.1,18.97,28.44,1.03,0.0
20230731:1710,17.33,8.13,27.58,0.83,0.0
20230731:1810,0.0,0.0,26.46,0.76,0.0
20230731:1910,0.0,0.0,24.67,1.38,0.0
20230731:2010,0.0,0.0,23.07,1.72,0.0
20230731:2110,0.0,0.0,21.89,1.86,0.0
20230731:2210,0.0,0.0,20.88,1.86,0.0
20230731:2310,0.0,0.0,19.88,1.79,0.0
20230801:0010,0.0,0.0,19.01,1.79,0.0
20230801:0110,0.0,0.0,18.35,1.79,0.0
20230801:0210,0.0,0.0,17.72,1.79,0.0
20230801:0310,0.0,0.0,17.22,1.79,0.0
20230801:0410,15.05,5.39,16.88,1.79,0.0
20230801:0510,39.22,16.13,18.49,1.66,0.0
20230801:0610,55.18,27.19,22.53,1.59,0.0
20230801:0710,63.84,38.25,23.95,1.52,0.0
20230801:0810,681.89,48.87,25.73,1.03,0.0
20230801:0910,509.85,58.24,27.32,0.41,0.0
20230801:1010,293.93,64.62,28.63,0.69,0.0
20230801:1110,75.7,65.42,29.59,1.72,0.0
20230801:1210,77.06,60.16,30.0,2.34,0.0
20230801:1310,71.14,51.31,29.96,2.55,0.0
20230801:1410,64.3,40.9,29.59,2.48,0.0
20230801:1510,64.3,29.9,28.95,2.28,0.0
20230801:1610,41.04,18.8,28.08,1.86,0.0
20230801:1710,24.17,7.96,27.04,1.31,0.0
20230801:1810,0.0,0.0,25.98,0.76,0.0
20230801:1910,0.0,0.0,26.06,0.21,0.0
20230801:2010,0.0,0.0,25.5,0.62,0.0
20230801:2110,0.0,0.0,25.03,0.48,0.0
20230801:2210,0.0,0.0,24.77,0.48,0.0
20230801:2310,0.0,0.0,24.56,0.41,0.0
20230802:0010,0.0,0.0,24.32,0.14,0.0
20230802:0110,0.0,0.0,23.96,0.14,0.0
20230802:0210,0.0,0.0,23.65,0.41,0.0
20230802:0310,0.0,0.0,23.39,0.62,0.0
20230802:0410,3.65,5.23,23.13,0.62,0.0
20230802:0510,47.88,15.98,23.2,0.55,0.0
20230802:0610,31.01,27.04,24.18,0.48,0.0
20230802:0710,43.32,38.1,24.73,1.17,0.0
20230802:0810,56.26,48.7,25.61,1.72,0.0
20230802:0910,281.59,58.04,26.17,2.0,0.0
20230802:1010,327.45,64.38,26.52,2.14,0.0
20230802:1110,156.87,65.17,27.08,2.28,0.0
20230802:1210,166.9,59.94,27.23,2.21,0.0
20230802:1310,124.03,51.12,27.19,2.07,0.0
