Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20230724:2110,0.0,0.0,28.6,0.9,0.0
20230724:2210,0.0,0.0,28.15,1.03,0.0
20230724:2310,0.0,0.0,27.75,1.1,0.0
20230725:0010,0.0,0.0,27.15,1.17,0.0
20230725:0110,0.0,0.0,26.4,1.31,0.0
20230725:0210,0.0,0.0,25.56,1.38,0.0
20230725:0310,0.0,0.0,25.05,1.38,0.0
20230725:0410,32.2,6.47,25.05,1.38,0.0
20230725:0510,88.56,17.14,25.75,1.1,0.0
20230725:0610,115.12,28.17,28.65,0.48,0.0
20230725:0710,136.86,39.26,30.72,0.9,0.0
20230725:0810,708.56,49.97,31.57,1.79,0.0
20230725:0910,859.3,59.53,32.36,2.07,0.0
20230725:1010,923.2,66.17,33.2,2.28,0.0
20230725:1110,938.63,67.02,33.89,2.62,0.0
20230725:1210,876.19,61.55,34.1,2.62,0.0
20230725:1310,750.43,52.5,34.01,2.62,0.0
20230725:1410,552.88,41.97,33.11,2.41,0.0
20230725:1510,288.41,30.93,32.17,1.79,0.0
20230725:1610,157.48,19.86,31.37,1.17,0.0
20230725:1710,49.11,9.07,30.48,1.31,0.0
20230725:1810,0.0,0.0,28.69,1.52,0.0
20230725:1910,0.0,0.0,27.65,1.72,0.0
20230725:2010,0.0,0.0,26.29,2.0,0.0
20230725:2110,0.0,0.0,25.22,2.0,0.0
20230725:2210,0.0,0.0,24.34,2.07,0.0
20230725:2310,0.0,0.0,23.56,2.07,0.0
20230726:0010,0.0,0.0,22.92,2.07,0.0
20230726:0110,0.0,0.0,22.54,2.07,0.0
20230726:0210,0.0,0.0,22.18,2.07,0.0
20230726:0310,0.0,0.0,21.85,2.0,0.0
20230726:0410,30.59,6.32,22.11,2.07,0.0
20230726:0510,96.61,17.0,23.63,2.0,0.0
20230726:0610,100.63,28.04,25.55,3.24,0.0
20230726:0710,185.97,39.12,25.45,3.52,0.0
20230726:0810,655.67,49.82,26.06,3.86,0.0
20230726:0910,660.71,59.36,26.53,4.07,0.0
20230726:1010,773.21,65.96,26.52,4.0,0.0
20230726:1110,718.47,66.81,26.43,3.79,0.0
20230726:1210,736.44,61.37,26.07,3.59,0.0
20230726:1310,545.75,52.35,26.05,3.52,0.0
20230726:1410,167.59,41.84,25.25,3.17,0.0
20230726:1510,195.23,30.8,24.66,2.41,0.0
20230726:1610,120.47,19.72,23.64,1.45,0.0
20230726:1710,48.3,8.92,23.32,0.9,0.0
20230726:1810,0.0,0.0,22.88,0.55,0.0
20230726:1910,0.0,0.0,22.07,1.38,0.0
20230726:2010,0.0,0.0,21.33,1.17,0.0
20230726:2110,0.0,0.0,22.47,0.55,0.0
20230726:2210,0.0,0.0,22.18,0.21,0.0
20230726:2310,0.0,0.0,21.73,0.69,0.0
20230727:0010,0.0,0.0,20.52,0.9,0.0
20230727:0110,0.0,0.0,18.95,1.17,0.0
20230727:0210,0.0,0.0,17.98,1.38,0.0
20230727:0310,0.0,0.0,17.49,1.66,0.0
20230727:0410,29.79,6.17,17.76,1.93,0.0
20230727:0510,78.9,16.86,18.29,2.14,0.0
20230727:0610,148.94,27.9,19.03,2.41,0.0
20230727:0710,218.98,38.98,20.13,2.34,0.0
20230727:0810,724.6,49.67,21.45,2.48,0.0
20230727:0910,820.25,59.18,22.5,2.48,0.0
20230727:1010,901.78,65.75,23.49,2.28,0.0
20230727:1110,551.5,66.59,24.33,1.72,0.0
20230727:1210,614.15,61.19,25.1,0.97,0.0
20230727:1310,698.98,52.19,25.61,0.69,0.0
20230727:1410,581.39,41.69,25.85,1.03,0.0
20230727:1510,375.96,30.66,25.68,1.52,0.0
20230727:1610,155.87,19.58,24.99,1.86,0.0
20230727:1710,41.86,8.78,23.99,1.52,0.0
20230727:1810,0.0,0.0,22.57,1.03,0.0
20230727:1910,0.0,0.0,22.59,0.62,0.0
20230727:2010,0.0,0.0,22.25,0.21,0.0
20230727:2110,0.0,0.0,21.95,0.41,0.0
20230727:2210,0.0,0.0,21.6,0.69,0.0
20230727:2310,0.0,0.0,21.22,0.83,0.0
20230728:0010,0.0,0.0,20.81,0.97,0.0
20230728:0110,0.0,0.0,20.34,1.03,0.0
20230728:0210,0.0,0.0,20.03,0.97,0.0
20230728:0310,0.0,0.0,19.73,1.03,0.0
20230728:0410,28.98,6.01,19.01,1.1,0.0
20230728:0510,66.82,16.72,18.26,0.97,0.0
20230728:0610,86.95,27.76,21.45,0.62,0.0
20230728:0710,106.27,38.84,22.57,0.14,0.0
20230728:0810,748.42,49.51,23.86,0.55,0.0
20230728:0910,889.39,59.0,25.07,1.24,0.0
20230728:1010,973.2,65.53,25.96,1.86,0.0
20230728:1110,982.44,66.37,26.53,2.28,0.0
20230728:1210,912.81,60.99,26.74,2.28,0.0
20230728:1310,780.83,52.03,26.79,2.41,0.0
20230728:1410,596.6,41.55,26.43,2.41,0.0
20230728:1510,376.27,30.52,25.79,2.0,0.0
20230728:1610,156.01,19.44,25.09,1.66,0.0
20230728:1710,45.08,8.62,24.21,1.24,0.0
20230728:1810,0.0,0.0,23.16,0.9,0.0
20230728:1910,0.0,0.0,23.26,0.55,0.0
20230728:2010,0.0,0.0,22.84,0.14,0.0
20230728:2110,0.0,0.0,22.46,0.41,0.0
20230728:2210,0.0,0.0,22.12,0.55,0.0
20230728:2310,0.0,0.0,21.81,0.48,0.0
20230729:0010,0.0,0.0,21.59,0.48,0.0
20230729:0110,0.0,0.0,21.32,0.55,0.0
20230729:0210,0.0,0.0,21.04,0.62,0.0
20230729:0310,0.0,0.0,20.72,0.69,0.0
20230729:0410,28.98,5.86,20.46,0.76,0.0
20230729:0510,69.24,16.57,20.76,0.76,0.0
20230729:0610,91.78,27.62,22.64,0.28,0.0
20230729:0710,107.07,38.69,23.42,0.41,0.0
20230729:0810,733.92,49.36,24.76,0.76,0.0
20230729:0910,895.1,58.81,25.91,1.31,0.0
20230729:1010,959.45,65.31,26.85,1.72,0.0
20230729:1110,968.66,66.14,27.41,2.21,0.0
20230729:1210,899.18,60.8,27.63,2.34,0.0
20230729:1310,772.58,51.86,27.51,2.28,0.0
20230729:1410,590.84,41.39,27.06,2.07,0.0
20230729:1510,371.0,30.37,26.81,1.86,0.0
20230729:1610,153.78,19.29,26.17,1.59,0.0
20230729:1710,41.86,8.47,25.33,1.24,0.0
20230729:1810,0.0,0.0,24.05,0.83,0.0
20230729:1910,0.0,0.0,24.06,0.55,0.0
20230729:2010,0.0,0.0,23.59,0.28,0.0
20230729:2110,0.0,0.0,23.14,0.55,0.0
20230729:2210,0.0,0.0,22.87,0.76,0.0
20230729:2310,0.0,0.0,22.55,0.9,0.0
20230730:0010,0.0,0.0,22.28,0.9,0.0
20230730:0110,0.0,0.0,22.0,0.83,0.0
20230730:0210,0.0,0.0,21.82,0.76,0.0
20230730:0310,0.0,0.0,21.73,0.76,0.0
20230730:0410,28.18,5.7,21.55,0.83,0.0
20230730:0510,69.24,16.42,21.91,0.62,0.0
20230730:0610,91.78,27.48,23.54,0.28,0.0
20230730:0710,104.66,38.55,24.54,0.55,0.0
20230730:0810,732.58,49.2,25.9,1.03,0.0
20230730:0910,875.71,58.62,26.98,1.59,0.0
20230730:1010,958.22,65.09,27.7,2.14,0.0
20230730:1110,963.22,65.9,27.92,2.55,0.0
20230730:1210,868.37,60.59,27.99,2.62,0.0
20230730:1310,763.43,51.68,27.75,2.62,0.0
20230730:1410,583.36,41.23,27.24,2.41,0.0
20230730:1510,366.39,30.22,26.93,2.07,0.0
20230730:1610,153.1,19.13,26.35,1.79,0.0
20230730:1710,40.25,8.3,25.54,1.45,0.0
20230730:1810,0.0,0.0,24.54,1.17,0.0
20230730:1910,0.0,0.0,23.21,0.9,0.0
20230730:2010,0.0,0.0,23.61,0.62,0.0
20230730:2110,0.0,0.0,23.12,0.34,0.0
20230730:2210,0.0,0.0,22.7,0.62,0.0
20230730:2310,0.0,0.0,22.25,0.83,0.0
20230731:0010,0.0,0.0,21.85,0.9,0.0
20230731:0110,0.0,0.0,21.08,1.1,0.0
20230731:0210,0.0,0.0,20.02,1.24,0.0
20230731:0310,0.0,0.0,19.24,1.38,0.0
20230731:0410,26.57,5.55,18.73,1.45,0.0
20230731:0510,68.43,16.28,19.9,1.31,0.0
20230731:0610,91.78,27.33,23.2,1.52,0.0
20230731:0710,109.49,38.4,24.92,1.72,0.0
20230731:0810,728.67,49.04,26.19,2.07,0.0
20230731:0910,846.3,58.43,27.16,2.21,0.0
20230731:1010,687.82,64.86,27.68,1.93,0.0
20230731:1110,394.6,65.66,28.62,1.66,0.0
20230731:1210,888.31,60.38,29.01,1.59,0.0
20230731:1310,729.78,51.5,29.32,1.45,0.0
20230731:1410,568.66,41.07,29.21,1.31,0.0
20230731:1510,319.43,30.06,29.02,1.17,0.0
20230731:1610,125.21,18.97,28.44,1.03,0.0
20230731:1710,30.59,8.13,27.58,0.83,0.0
20230731:1810,0.0,0.0,26.46,0.76,0.0
20230731:1910,0.0,0.0,24.67,1.38,0.0
20230731:2010,0.0,0.0,23.07,1.72,0.0
20230731:2110,0.0,0.0,21.89,1.86,0.0
20230731:2210,0.0,0.0,20.88,1.86,0.0
20230731:2310,0.0,0.0,19.88,1.79,0.0
20230801:0010,0.0,0.0,19.01,1.79,0.0
20230801:0110,0.0,0.0,18.35,1.79,0.0
20230801:0210,0.0,0.0,17.72,1.79,0.0
20230801:0310,0.0,0.0,17.22,1.79,0.0
20230801:0410,26.57,5.39,16.88,1.79,0.0
20230801:0510,69.24,16.13,18.49,1.66,0.0
20230801:0610,97.41,27.19,22.53,1.59,0.0
20230801:0710,112.71,38.25,23.95,1.52,0.0
20230801:0810,746.24,48.87,25.73,1.03,0.0
20230801:0910,892.25,58.24,27.32,0.41,0.0
20230801:1010,976.25,64.62,28.63,0.69,0.0
20230801:1110,981.23,65.42,29.59,1.72,0.0
20230801:1210,910.29,60.16,30.0,2.34,0.0
20230801:1310,782.1,51.31,29.96,2.55,0.0
20230801:1410,597.47,40.9,29.59,2.48,0.0
20230801:1510,366.43,29.9,28.95,2.28,0.0
20230801:1610,154.35,18.8,28.08,1.86,0.0
20230801:1710,42.67,7.96,27.04,1.31,0.0
20230801:1810,0.0,0.0,25.98,0.76,0.0
20230801:1910,0.0,0.0,26.06,0.21,0.0
20230801:2010,0.0,0.0,25.5,0.62,0.0
20230801:2110,0.0,0.0,25.03,0.48,0.0
20230801:2210,0.0,0.0,24.77,0.48,0.0
20230801:2310,0.0,0.0,24.56,0.41,0.0
20230802:0010,0.0,0.0,24.32,0.14,0.0
20230802:0110,0.0,0.0,23.96,0.14,0.0
20230802:0210,0.0,0.0,23.65,0.41,0.0
20230802:0310,0.0,0.0,23.39,0.62,0.0
20230802:0410,6.44,5.23,23.13,0.62,0.0
20230802:0510,84.53,15.98,23.2,0.55,0.0
20230802:0610,54.74,27.04,24.18,0.48,0.0
20230802:0710,76.48,38.1,24.73,1.17,0.0
20230802:0810,82.91,48.7,25.61,1.72,0.0
20230802:0910,423.56,58.04,26.17,2.0,0.0
20230802:1010,773.9,64.38,26.52,2.14,0.0
20230802:1110,812.07,65.17,27.08,2.28,0.0
20230802:1210,708.08,59.94,27.23,2.21,0.0
20230802:1310,680.26,51.12,27.19,2.07,0.0
20230802:1410,549.15,40.72,27.27,2.0,0.0
20230802:1510,366.63,29.73,26.93,1.72,0.0
20230802:1610,150.83,18.63,26.42,1.45,0.0
20230802:1710,38.64,7.78,25.78,0.9,0.0
20230802:1810,0.0,0.0,24.9,0.55,0.0
20230802:1910,0.0,0.0,24.51,0.48,0.0
20230802:2010,0.0,0.0,24.11,0.48,0.0
20230802:2110,0.0,0.0,23.68,0.28,0.0
20230802:2210,0.0,0.0,23.39,0.14,0.0
20230802:2310,0.0,0.0,23.05,0.34,0.0
20230803:0010,0.0,0.0,22.68,0.48,0.0
20230803:0110,0.0,0.0,22.31,0.62,0.0
20230803:0210,0.0,0.0,22.05,0.69,0.0
20230803:0310,0.0,0.0,21.83,0.69,0.0
20230803:0410,23.35,5.06,21.72,0.69,0.0
20230803:0510,70.04,15.82,22.08,0.55,0.0
20230803:0610,93.39,26.89,23.66,0.0,0.0
20230803:0710,108.68,37.94,24.62,0.55,0.0
20230803:0810,723.49,48.53,25.84,0.97,0.0
20230803:0910,869.27,57.84,27.02,1.45,0.0
20230803:1010,951.71,64.14,27.85,1.79,0.0
20230803:1110,966.32,64.91,28.36,2.07,0.0
20230803:1210,885.65,59.71,28.58,2.21,0.0
20230803:1310,748.27,50.92,28.43,2.28,0.0
20230803:1410,586.76,40.54,28.1,2.07,0.0
20230803:1510,370.02,29.55,27.72,1.86,0.0
20230803:1610,150.87,18.46,27.13,1.45,0.0
20230803:1710,37.03,7.59,26.36,1.1,0.0
20230803:1810,0.0,0.0,25.23,0.83,0.0
20230803:1910,0.0,0.0,25.22,0.62,0.0
20230803:2010,0.0,0.0,24.73,0.21,0.0
20230803:2110,0.0,0.0,24.24,0.14,0.0
20230803:2210,0.0,0.0,23.76,0.34,0.0
20230803:2310,0.0,0.0,23.32,0.55,0.0
20230804:0010,0.0,0.0,22.94,0.55,0.0
20230804:0110,0.0,0.0,22.58,0.55,0.0
20230804:0210,0.0,0.0,22.37,0.55,0.0
20230804:0310,0.0,0.0,22.1,0.62,0.0
20230804:0410,23.35,4.9,21.75,0.76,0.0
20230804:0510,65.21,15.67,22.01,0.69,0.0
20230804:0610,86.95,26.74,23.89,0.21,0.0
20230804:0710,105.46,37.79,25.85,0.28,0.0
20230804:0810,736.39,48.36,27.32,0.76,0.0
20230804:0910,880.98,57.64,28.57,1.24,0.0
20230804:1010,963.78,63.89,29.33,1.79,0.0
20230804:1110,968.58,64.65,29.74,2.21,0.0
20230804:1210,902.89,59.48,29.47,2.14,0.0
20230804:1310,770.67,50.72,29.1,1.93,0.0
20230804:1410,587.47,40.35,29.15,1.66,0.0
20230804:1510,369.39,29.37,28.84,1.72,0.0
20230804:1610,150.46,18.27,27.94,1.66,0.0
20230804:1710,37.03,7.4,27.02,1.24,0.0
20230804:1810,0.0,0.0,26.04,0.83,0.0
20230804:1910,0.0,0.0,25.66,0.48,0.0
20230804:2010,0.0,0.0,25.17,0.41,0.0
20230804:2110,0.0,0.0,24.75,0.41,0.0
20230804:2210,0.0,0.0,24.37,0.28,0.0
20230804:2310,0.0,0.0,23.93,0.34,0.0
20230805:0010,0.0,0.0,23.51,0.41,0.0
20230805:0110,0.0,0.0,23.03,0.83,0.0
20230805:0210,0.0,0.0,22.64,0.76,0.0
20230805:0310,0.0,0.0,22.39,0.48,0.0
20230805:0410,15.3,4.74,22.37,0.07,0.0
20230805:0510,88.56,15.52,22.62,0.21,0.0
20230805:0610,144.91,26.59,23.29,0.76,0.0
20230805:0710,101.44,37.63,22.97,1.59,0.0
20230805:0810,74.97,48.19,21.95,2.28,0.0
20230805:0910,100.55,57.43,21.83,1.93,0.0
20230805:1010,102.32,63.64,21.59,1.66,0.0
20230805:1110,120.84,64.38,21.41,1.52,0.0
20230805:1210,108.49,59.24,20.81,1.31,0.0
20230805:1310,111.14,50.51,20.44,1.38,0.0
20230805:1410,86.44,40.16,20.02,1.45,0.0
20230805:1510,136.67,29.18,19.86,0.76,0.0
20230805:1610,51.16,18.09,19.77,0.55,0.0
20230805:1710,11.27,7.21,19.38,0.62,0.0
20230805:1810,0.0,0.0,18.98,0.62,0.0
20230805:1910,0.0,0.0,19.35,0.21,0.0
20230805:2010,0.0,0.0,19.47,0.14,0.0
20230805:2110,0.0,0.0,19.39,0.41,0.0
20230805:2210,0.0,0.0,18.54,0.69,0.0
20230805:2310,0.0,0.0,17.66,0.9,0.0
20230806:0010,0.0,0.0,17.11,0.83,0.0
20230806:0110,0.0,0.0,16.22,0.97,0.0
20230806:0210,0.0,0.0,16.05,0.97,0.0
20230806:0310,0.0,0.0,16.02,0.83,0.0
20230806:0410,18.52,4.57,15.68,0.9,0.0
20230806:0510,70.04,15.36,16.56,0.97,0.0
20230806:0610,158.6,26.44,17.71,0.62,0.0
20230806:0710,203.68,37.47,18.5,0.83,0.0
20230806:0810,236.37,48.01,19.28,1.1,0.0
20230806:0910,265.42,57.22,20.64,1.66,0.0
20230806:1010,466.83,63.39,20.29,2.0,0.0
20230806:1110,486.71,64.11,20.98,2.34,0.0
20230806:1210,582.7,58.99,20.54,2.28,0.0
20230806:1310,378.2,50.29,20.56,2.48,0.0
20230806:1410,148.18,39.96,21.0,2.69,0.0
20230806:1510,101.43,28.99,19.51,1.86,0.0
20230806:1610,47.63,17.89,19.49,1.38,0.0
20230806:1710,33.81,7.01,18.99,0.9,0.0
20230806:1810,0.0,0.0,18.51,0.62,0.0
20230806:1910,0.0,0.0,17.72,0.9,0.0
20230806:2010,0.0,0.0,18.03,0.55,0.0
20230806:2110,0.0,0.0,17.96,0.28,0.0
20230806:2210,0.0,0.0,17.86,0.41,0.0
20230806:2310,0.0,0.0,17.3,0.76,0.0
20230807:0010,0.0,0.0,16.86,0.9,0.0
20230807:0110,0.0,0.0,16.72,0.9,0.0
20230807:0210,0.0,0.0,16.71,0.9,0.0
20230807:0310,0.0,0.0,16.64,0.97,0.0
20230807:0410,3.22,4.4,16.31,1.03,0.0
20230807:0510,34.62,15.2,17.5,0.9,0.0
20230807:0610,57.16,26.28,19.19,0.69,0.0
20230807:0710,86.14,37.31,19.73,0.41,0.0
20230807:0810,148.18,47.84,20.37,0.28,0.0
20230807:0910,298.06,57.0,21.26,1.38,0.0
20230807:1010,302.62,63.13,21.06,1.38,0.0
20230807:1110,146.42,63.83,21.44,1.59,0.0
20230807:1210,385.28,58.74,21.24,1.24,0.0
20230807:1310,287.04,50.07,21.39,1.79,0.0
20230807:1410,429.75,39.76,20.96,1.1,0.0
20230807:1510,245.21,28.8,21.17,1.1,0.0
20230807:1610,136.96,17.7,21.02,0.97,0.0
20230807:1710,10.47,6.8,20.1,0.55,0.0
20230807:1810,0.0,0.0,19.43,0.41,0.0
20230807:1910,0.0,0.0,18.11,0.76,0.0
20230807:2010,0.0,0.0,17.53,0.97,0.0
20230807:2110,0.0,0.0,17.21,1.1,0.0
20230807:2210,0.0,0.0,16.75,1.24,0.0
20230807:2310,0.0,0.0,16.01,1.45,0.0
20230808:0010,0.0,0.0,15.45,1.66,0.0
20230808:0110,0.0,0.0,15.38,1.79,0.0
20230808:0210,0.0,0.0,15.27,1.93,0.0
20230808:0310,0.0,0.0,15.24,2.07,0.0
20230808:0410,20.13,4.23,14.97,2.07,0.0
20230808:0510,67.63,15.04,15.51,2.0,0.0
20230808:0610,88.56,26.13,16.84,2.21,0.0
20230808:0710,108.68,37.15,18.35,2.48,0.0
20230808:0810,756.8,47.65,19.66,3.03,0.0
20230808:0910,908.93,56.79,20.54,3.03,0.0
20230808:1010,987.93,62.87,21.65,2.97,0.0
20230808:1110,985.8,63.55,22.59,2.62,0.0
20230808:1210,919.67,58.48,23.24,2.21,0.0
20230808:1310,784.46,49.84,23.61,1.93,0.0
20230808:1410,600.62,39.55,23.64,1.72,0.0
20230808:1510,375.66,28.59,23.56,1.52,0.0
20230808:1610,150.24,17.49,23.12,1.31,0.0
20230808:1710,32.2,6.59,21.95,0.97,0.0
20230808:1810,0.0,0.0,20.0,1.1,0.0
20230808:1910,0.0,0.0,18.06,1.52,0.0
20230808:2010,0.0,0.0,16.73,1.79,0.0
20230808:2110,0.0,0.0,15.7,1.93,0.0
20230808:2210,0.0,0.0,14.81,1.93,0.0
20230808:2310,0.0,0.0,14.06,2.0,0.0
20230809:0010,0.0,0.0,13.44,2.0,0.0
20230809:0110,0.0,0.0,12.9,2.0,0.0
20230809:0210,0.0,0.0,12.46,2.0,0.0
20230809:0310,0.0,0.0,12.09,2.0,0.0
20230809:0410,19.32,4.06,11.81,2.0,0.0
20230809:0510,61.99,14.89,13.5,1.93,0.0
20230809:0610,87.75,25.97,17.12,1.86,0.0
20230809:0710,106.27,36.99,19.09,1.86,0.0
20230809:0810,760.33,47.47,20.89,1.59,0.0
20230809:0910,897.31,56.57,22.4,1.17,0.0
20230809:1010,992.84,62.6,23.68,0.48,0.0
20230809:1110,983.77,63.27,24.55,0.28,0.0
20230809:1210,891.09,58.22,25.11,0.97,0.0
20230809:1310,786.74,49.61,25.1,1.45,0.0
20230809:1410,602.62,39.34,25.0,1.79,0.0
20230809:1510,352.73,28.39,24.43,1.86,0.0
20230809:1610,137.14,17.29,23.63,1.45,0.0
20230809:1710,16.91,6.38,22.53,1.03,0.0
20230809:1810,0.0,0.0,21.93,0.76,0.0
20230809:1910,0.0,0.0,21.73,0.48,0.0
20230809:2010,0.0,0.0,21.23,0.14,0.0
20230809:2110,0.0,0.0,20.79,0.21,0.0
20230809:2210,0.0,0.0,20.32,0.55,0.0
20230809:2310,0.0,0.0,19.79,0.76,0.0
20230810:0010,0.0,0.0,19.29,0.9,0.0
20230810:0110,0.0,0.0,19.12,0.97,0.0
20230810:0210,0.0,0.0,18.96,0.97,0.0
20230810:0310,0.0,0.0,18.76,1.03,0.0
20230810:0410,7.25,3.89,17.89,1.17,0.0
20230810:0510,70.85,14.73,16.93,1.31,0.0
20230810:0610,128.81,25.81,20.11,1.24,0.0
20230810:0710,448.84,36.83,20.74,1.52,0.0
20230810:0810,733.5,47.29,21.7,1.86,0.0
20230810:0910,143.77,56.35,22.4,2.07,0.0
20230810:1010,275.83,62.33,23.29,2.0,0.0
20230810:1110,961.43,62.97,23.95,1.72,0.0
20230810:1210,901.38,57.95,24.21,1.45,0.0
20230810:1310,727.08,49.37,24.56,1.31,0.0
20230810:1410,562.49,39.12,24.33,1.24,0.0
20230810:1510,240.39,28.18,24.39,1.31,0.0
20230810:1610,146.67,17.07,23.82,1.1,0.0
20230810:1710,31.4,6.16,22.88,0.97,0.0
20230810:1810,0.0,0.0,21.18,1.03,0.0
20230810:1910,0.0,0.0,20.95,1.1,0.0
20230810:2010,0.0,0.0,19.68,1.31,0.0
20230810:2110,0.0,0.0,18.59,1.38,0.0
20230810:2210,0.0,0.0,17.32,1.52,0.0
20230810:2310,0.0,0.0,16.47,1.59,0.0
20230811:0010,0.0,0.0,15.68,1.59,0.0
20230811:0110,0.0,0.0,14.8,1.66,0.0
20230811:0210,0.0,0.0,14.07,1.72,0.0
20230811:0310,0.0,0.0,13.57,1.86,0.0
20230811:0410,16.1,3.72,13.2,1.93,0.0
20230811:0510,63.6,14.56,14.52,1.79,0.0
20230811:0610,90.17,25.66,18.22,1.86,0.0
20230811:0710,551.75,36.66,19.77,2.0,0.0
20230811:0810,754.99,47.1,21.52,2.41,0.0
20230811:0910,902.84,56.12,22.81,2.55,0.0
20230811:1010,975.79,62.05,23.76,2.34,0.0
20230811:1110,983.71,62.68,24.27,2.07,0.0
20230811:1210,927.63,57.68,24.45,1.93,0.0
20230811:1310,776.41,49.13,24.35,1.93,0.0
20230811:1410,593.98,38.89,24.49,2.0,0.0
20230811:1510,366.47,27.96,24.23,2.07,0.0
20230811:1610,146.55,16.86,23.6,1.72,0.0
20230811:1710,29.79,5.94,22.73,1.72,0.0
20230811:1810,0.0,0.0,21.46,1.66,0.0
20230811:1910,0.0,0.0,20.27,1.72,0.0
20230811:2010,0.0,0.0,19.01,2.21,0.0
20230811:2110,0.0,0.0,18.02,2.28,0.0
20230811:2210,0.0,0.0,17.22,2.21,0.0
20230811:2310,0.0,0.0,16.53,2.28,0.0
20230812:0010,0.0,0.0,16.17,2.21,0.0
20230812:0110,0.0,0.0,15.92,2.21,0.0
20230812:0210,0.0,0.0,15.4,2.14,0.0
20230812:0310,0.0,0.0,14.69,2.14,0.0
20230812:0410,14.49,3.55,14.15,2.14,0.0
20230812:0510,64.4,14.4,15.55,2.0,0.0
20230812:0610,91.78,25.5,18.8,2.0,0.0
20230812:0710,550.23,36.49,20.45,2.28,0.0
20230812:0810,752.31,46.91,21.93,2.34,0.0
20230812:0910,904.53,55.89,23.02,2.69,0.0
20230812:1010,982.18,61.78,24.05,2.34,0.0
20230812:1110,991.22,62.38,25.05,1.79,0.0
20230812:1210,917.83,57.4,25.27,1.24,0.0
20230812:1310,781.06,48.88,25.82,1.03,0.0
20230812:1410,590.1,38.66,25.5,0.69,0.0
20230812:1510,370.32,27.74,25.23,0.69,0.0
20230812:1610,145.78,16.63,24.74,0.76,0.0
20230812:1710,28.98,5.71,23.5,0.9,0.0
20230812:1810,0.0,0.0,21.67,1.1,0.0
20230812:1910,0.0,0.0,21.09,1.45,0.0
20230812:2010,0.0,0.0,19.86,1.66,0.0
20230812:2110,0.0,0.0,18.87,1.72,0.0
20230812:2210,0.0,0.0,17.61,1.79,0.0
20230812:2310,0.0,0.0,16.87,1.86,0.0
20230813:0010,0.0,0.0,16.39,1.93,0.0
20230813:0110,0.0,0.0,16.1,1.93,0.0
20230813:0210,0.0,0.0,15.69,1.93,0.0
20230813:0310,0.0,0.0,15.36,2.0,0.0
20230813:0410,13.69,3.38,14.97,2.0,0.0
20230813:0510,65.21,14.24,16.35,1.93,0.0
20230813:0610,90.97,25.33,19.59,1.79,0.0
20230813:0710,552.47,36.32,21.7,1.93,0.0
20230813:0810,756.06,46.72,23.3,2.0,0.0
20230813:0910,904.06,55.66,24.67,2.28,0.0
20230813:1010,987.5,61.49,25.81,2.14,0.0
20230813:1110,983.65,62.08,26.29,1.72,0.0
20230813:1210,921.86,57.12,26.59,1.45,0.0
20230813:1310,709.73,48.63,26.76,1.24,0.0
20230813:1410,592.11,38.43,26.56,1.1,0.0
20230813:1510,366.86,27.51,26.24,1.03,0.0
20230813:1610,143.9,16.41,25.66,0.97,0.0
20230813:1710,28.18,5.47,24.43,1.1,0.0
20230813:1810,0.0,0.0,22.51,1.31,0.0
20230813:1910,0.0,0.0,21.58,1.52,0.0
20230813:2010,0.0,0.0,20.43,1.66,0.0
20230813:2110,0.0,0.0,19.17,1.79,0.0
20230813:2210,0.0,0.0,18.0,1.86,0.0
20230813:2310,0.0,0.0,17.4,1.93,0.0
20230814:0010,0.0,0.0,16.9,2.0,0.0
20230814:0110,0.0,0.0,16.55,2.07,0.0
20230814:0210,0.0,0.0,16.24,2.07,0.0
20230814:0310,0.0,0.0,15.87,2.07,0.0
20230814:0410,12.08,3.2,15.66,2.07,0.0
20230814:0510,77.29,14.07,16.88,1.93,0.0
20230814:0610,104.66,25.17,21.0,1.66,0.0
20230814:0710,475.41,36.15,23.24,1.86,0.0
20230814:0810,429.38,46.53,24.74,2.28,0.0
20230814:0910,893.58,55.43,25.67,2.55,0.0
20230814:1010,971.0,61.21,26.8,2.69,0.0
20230814:1110,978.83,61.77,27.52,2.48,0.0
20230814:1210,911.18,56.83,27.47,2.07,0.0
20230814:1310,770.77,48.37,28.28,1.72,0.0
20230814:1410,584.1,38.19,28.56,1.17,0.0
20230814:1510,361.49,27.28,28.35,0.48,0.0
20230814:1610,141.84,16.17,27.46,0.21,0.0
20230814:1710,26.57,5.23,26.4,0.34,0.0
20230814:1810,0.0,0.0,25.87,0.55,0.0
20230814:1910,0.0,0.0,24.93,0.9,0.0
20230814:2010,0.0,0.0,23.61,1.1,0.0
20230814:2110,0.0,0.0,22.31,1.31,0.0
20230814:2210,0.0,0.0,20.99,1.52,0.0
20230814:2310,0.0,0.0,20.1,1.59,0.0
20230815:0010,0.0,0.0,19.02,1.66,0.0
20230815:0110,0.0,0.0,18.29,1.72,0.0
20230815:0210,0.0,0.0,17.72,1.72,0.0
20230815:0310,0.0,0.0,17.5,1.79,0.0
20230815:0410,12.88,3.03,17.03,1.79,0.0
20230815:0510,65.21,13.91,17.96,1.66,0.0
20230815:0610,141.69,25.01,22.0,1.17,0.0
