Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20230712:0310,0.0,0.0,22.51,0.97,0.0
20230712:0410,54.0,8.19,22.34,0.97,0.0
20230712:0510,104.0,18.77,22.99,0.69,0.0
20230712:0610,120.0,29.76,24.95,0.0,0.0
20230712:0710,135.0,40.86,26.16,0.48,0.0
20230712:0810,785.0,51.68,27.35,1.1,0.0
20230712:0910,897.0,61.48,28.28,1.38,0.0
20230712:1010,958.01,68.43,29.0,1.66,0.0
20230712:1110,965.01,69.23,29.46,1.86,0.0
20230712:1210,910.01,63.31,29.56,2.07,0.0
20230712:1310,813.0,53.92,29.48,2.0,0.0
20230712:1410,662.0,43.23,29.25,1.66,0.0
20230712:1510,487.0,32.15,28.92,1.45,0.0
20230712:1610,296.0,21.11,28.35,1.1,0.0
20230712:1710,64.0,10.42,27.46,0.76,0.0
20230712:1810,0.0,0.0,27.3,0.28,0.0
20230712:1910,0.0,0.0,26.67,0.48,0.0
20230712:2010,0.0,0.0,26.21,0.55,0.0
20230712:2110,0.0,0.0,25.87,0.48,0.0
20230712:2210,0.0,0.0,25.61,0.55,0.0
20230712:2310,0.0,0.0,25.29,0.62,0.0
20230713:0010,0.0,0.0,24.92,0.76,0.0
20230713:0110,0.0,0.0,24.55,0.9,0.0
20230713:0210,0.0,0.0,24.19,1.03,0.0
20230713:0310,0.0,0.0,23.97,1.17,0.0
20230713:0410,53.0,8.07,23.52,1.24,0.0
20230713:0510,115.0,18.66,23.3,1.03,0.0
20230713:0610,139.0,29.65,26.3,0.55,0.0
20230713:0710,157.0,40.75,27.74,0.34,0.0
20230713:0810,767.0,51.57,28.94,1.03,0.0
20230713:0910,886.0,61.35,29.68,1.38,0.0
20230713:1010,952.01,68.28,30.21,1.66,0.0
20230713:1110,958.01,69.1,30.63,1.79,0.0
20230713:1210,904.01,63.22,30.92,1.72,0.0
20230713:1310,813.0,53.85,31.11,1.79,0.0
20230713:1410,658.0,43.17,31.0,1.66,0.0
20230713:1510,478.0,32.09,30.64,1.45,0.0
20230713:1610,291.0,21.05,30.01,1.03,0.0
20230713:1710,65.0,10.35,28.33,0.76,0.0
20230713:1810,0.0,0.0,29.2,0.48,0.0
20230713:1910,0.0,0.0,28.17,0.48,0.0
20230713:2010,0.0,0.0,27.6,0.21,0.0
20230713:2110,0.0,0.0,27.07,0.48,0.0
20230713:2210,0.0,0.0,26.49,0.62,0.0
20230713:2310,0.0,0.0,26.01,0.48,0.0
20230714:0010,0.0,0.0,25.82,0.69,0.0
20230714:0110,0.0,0.0,25.46,0.83,0.0
20230714:0210,0.0,0.0,24.88,1.03,0.0
20230714:0310,0.0,0.0,24.35,1.17,0.0
20230714:0410,49.0,7.95,23.25,1.31,0.0
20230714:0510,127.0,18.55,22.97,1.1,0.0
20230714:0610,156.0,29.54,26.45,0.55,0.0
20230714:0710,172.0,40.64,27.89,0.21,0.0
20230714:0810,758.0,51.45,29.14,0.62,0.0
20230714:0910,872.0,61.22,30.03,1.03,0.0
20230714:1010,943.01,68.14,30.67,1.45,0.0
20230714:1110,949.01,68.96,31.04,1.72,0.0
20230714:1210,900.01,63.11,31.19,1.93,0.0
20230714:1310,809.0,53.77,31.04,1.86,0.0
20230714:1410,658.0,43.1,30.75,1.66,0.0
20230714:1510,483.0,32.02,30.27,1.45,0.0
20230714:1610,296.0,20.98,29.5,1.17,0.0
20230714:1710,61.0,10.27,28.01,0.83,0.0
20230714:1810,0.0,0.0,27.99,0.41,0.0
20230714:1910,0.0,0.0,27.03,0.14,0.0
20230714:2010,0.0,0.0,26.47,0.55,0.0
20230714:2110,0.0,0.0,25.94,0.83,0.0
20230714:2210,0.0,0.0,25.37,0.97,0.0
20230714:2310,0.0,0.0,24.6,1.1,0.0
20230715:0010,0.0,0.0,23.52,1.24,0.0
20230715:0110,0.0,0.0,22.35,1.38,0.0
20230715:0210,0.0,0.0,21.35,1.45,0.0
20230715:0310,0.0,0.0,20.73,1.52,0.0
20230715:0410,50.0,7.83,19.18,1.59,0.0
20230715:0510,91.0,18.43,20.73,1.31,0.0
20230715:0610,116.0,29.42,25.31,1.03,0.0
20230715:0710,135.0,40.52,27.55,0.69,0.0
20230715:0810,778.0,51.33,28.97,0.21,0.0
20230715:0910,890.0,61.08,30.08,0.41,0.0
20230715:1010,952.01,67.98,30.9,1.1,0.0
20230715:1110,953.01,68.82,31.36,1.66,0.0
20230715:1210,899.01,63.0,31.56,1.93,0.0
20230715:1310,808.0,53.68,31.55,1.93,0.0
20230715:1410,661.0,43.02,31.4,1.72,0.0
20230715:1510,488.0,31.95,31.02,1.52,0.0
20230715:1610,302.0,20.9,30.26,1.24,0.0
20230715:1710,58.0,10.19,28.97,1.03,0.0
20230715:1810,0.0,0.0,27.73,0.76,0.0
20230715:1910,0.0,0.0,27.13,0.28,0.0
20230715:2010,0.0,0.0,26.55,0.41,0.0
20230715:2110,0.0,0.0,25.96,0.69,0.0
20230715:2210,0.0,0.0,25.42,0.83,0.0
20230715:2310,0.0,0.0,24.95,1.03,0.0
20230716:0010,0.0,0.0,24.22,1.1,0.0
20230716:0110,0.0,0.0,23.67,1.1,0.0
20230716:0210,0.0,0.0,23.36,1.17,0.0
20230716:0310,0.0,0.0,23.05,1.17,0.0
20230716:0410,46.0,7.7,22.67,1.24,0.0
20230716:0510,90.0,18.31,22.95,0.97,0.0
20230716:0610,114.0,29.31,26.11,0.41,0.0
20230716:0710,132.0,40.41,27.95,0.07,0.0
20230716:0810,776.0,51.21,29.2,0.41,0.0
20230716:0910,888.0,60.95,30.29,0.83,0.0
20230716:1010,950.01,67.82,31.12,1.24,0.0
20230716:1110,951.01,68.67,31.7,1.59,0.0
20230716:1210,897.01,62.89,31.99,1.79,0.0
20230716:1310,810.0,53.59,32.04,1.79,0.0
20230716:1410,659.0,42.94,31.62,1.72,0.0
20230716:1510,486.0,31.87,31.32,1.52,0.0
20230716:1610,298.0,20.82,30.63,1.31,0.0
20230716:1710,60.0,10.1,29.49,1.03,0.0
20230716:1810,0.0,0.0,28.26,0.69,0.0
20230716:1910,0.0,0.0,27.68,0.21,0.0
20230716:2010,0.0,0.0,27.29,0.48,0.0
20230716:2110,0.0,0.0,26.93,0.83,0.0
20230716:2210,0.0,0.0,26.6,0.9,0.0
20230716:2310,0.0,0.0,26.32,0.9,0.0
20230717:0010,0.0,0.0,26.03,0.97,0.0
20230717:0110,0.0,0.0,25.51,1.17,0.0
20230717:0210,0.0,0.0,24.63,1.31,0.0
20230717:0310,0.0,0.0,23.84,1.45,0.0
20230717:0410,49.0,7.58,23.64,1.45,0.0
20230717:0510,105.0,18.19,23.67,1.24,0.0
20230717:0610,129.0,29.19,27.77,0.83,0.0
20230717:0710,138.0,40.29,29.58,0.69,0.0
20230717:0810,764.0,51.08,31.01,0.28,0.0
20230717:0910,875.0,60.8,32.22,0.28,0.0
20230717:1010,932.01,67.66,33.09,0.83,0.0
20230717:1110,943.01,68.51,33.66,1.52,0.0
20230717:1210,890.01,62.77,33.75,2.07,0.0
20230717:1310,799.0,53.49,33.59,2.21,0.0
20230717:1410,652.0,42.86,33.12,2.07,0.0
20230717:1510,478.0,31.79,32.55,1.66,0.0
20230717:1610,292.0,20.74,31.71,1.38,0.0
20230717:1710,60.0,10.01,30.41,1.17,0.0
20230717:1810,0.0,0.0,28.93,0.76,0.0
20230717:1910,0.0,0.0,28.62,0.41,0.0
20230717:2010,0.0,0.0,27.96,0.34,0.0
20230717:2110,0.0,0.0,27.39,0.76,0.0
20230717:2210,0.0,0.0,26.96,0.9,0.0
20230717:2310,0.0,0.0,26.55,1.03,0.0
20230718:0010,0.0,0.0,26.02,1.1,0.0
20230718:0110,0.0,0.0,25.54,1.17,0.0
20230718:0210,0.0,0.0,24.48,1.31,0.0
20230718:0310,0.0,0.0,23.79,1.38,0.0
20230718:0410,47.0,7.45,23.18,1.45,0.0
20230718:0510,94.0,18.07,23.33,1.38,0.0
20230718:0610,118.0,29.07,27.83,1.1,0.0
20230718:0710,135.0,40.17,29.21,1.17,0.0
20230718:0810,766.0,50.95,30.77,1.38,0.0
20230718:0910,873.0,60.66,32.04,1.66,0.0
20230718:1010,935.01,67.49,33.03,1.66,0.0
20230718:1110,936.01,68.34,33.57,1.59,0.0
20230718:1210,873.0,62.64,33.48,1.59,0.0
20230718:1310,789.0,53.39,33.69,1.59,0.0
20230718:1410,636.0,42.77,33.53,1.45,0.0
20230718:1510,431.0,31.7,33.45,1.17,0.0
20230718:1610,267.0,20.65,32.72,0.76,0.0
20230718:1710,63.0,9.91,31.19,0.48,0.0
20230718:1810,0.0,0.0,31.35,0.48,0.0
20230718:1910,0.0,0.0,30.91,0.9,0.0
20230718:2010,0.0,0.0,28.63,1.24,0.0
20230718:2110,0.0,0.0,26.42,1.52,0.0
20230718:2210,0.0,0.0,24.74,1.66,0.0
20230718:2310,0.0,0.0,23.61,1.72,0.0
20230719:0010,0.0,0.0,22.86,1.72,0.0
20230719:0110,0.0,0.0,22.27,1.72,0.0
20230719:0210,0.0,0.0,21.68,1.72,0.0
20230719:0310,0.0,0.0,20.98,1.79,0.0
20230719:0410,47.0,7.31,20.69,1.72,0.0
20230719:0510,109.0,17.94,22.7,1.45,0.0
20230719:0610,134.0,28.95,27.34,0.97,0.0
20230719:0710,151.0,40.04,29.64,0.48,0.0
20230719:0810,757.0,50.82,31.32,0.34,0.0
20230719:0910,868.0,60.51,32.32,1.03,0.0
20230719:1010,934.01,67.32,32.98,1.45,0.0
20230719:1110,941.01,68.17,33.44,1.72,0.0
20230719:1210,888.01,62.5,33.63,2.0,0.0
20230719:1310,797.0,53.28,33.52,1.72,0.0
20230719:1410,650.0,42.67,33.15,1.72,0.0
20230719:1510,470.0,31.61,32.69,1.79,0.0
20230719:1610,284.0,20.55,31.57,1.38,0.0
20230719:1710,62.0,9.81,30.13,1.03,0.0
20230719:1810,0.0,0.0,30.0,0.69,0.0
20230719:1910,0.0,0.0,29.37,0.41,0.0
20230719:2010,0.0,0.0,28.78,0.14,0.0
20230719:2110,0.0,0.0,28.21,0.62,0.0
20230719:2210,0.0,0.0,27.64,0.69,0.0
20230719:2310,0.0,0.0,27.23,0.62,0.0
20230720:0010,0.0,0.0,27.02,0.69,0.0
20230720:0110,0.0,0.0,26.64,0.76,0.0
20230720:0210,0.0,0.0,26.31,0.83,0.0
20230720:0310,0.0,0.0,26.05,0.9,0.0
20230720:0410,15.0,7.18,25.86,0.97,0.0
20230720:0510,130.0,17.81,26.39,0.83,0.0
20230720:0610,145.0,28.82,27.88,0.14,0.0
20230720:0710,156.0,39.92,29.6,0.14,0.0
20230720:0810,752.0,50.68,31.0,0.76,0.0
20230720:0910,867.0,60.35,32.04,1.38,0.0
20230720:1010,934.01,67.14,32.74,2.0,0.0
20230720:1110,936.01,68.0,33.0,2.34,0.0
20230720:1210,887.01,62.36,32.95,2.48,0.0
20230720:1310,796.0,53.16,32.58,2.41,0.0
20230720:1410,646.0,42.57,32.24,2.28,0.0
20230720:1510,469.0,31.51,31.59,1.72,0.0
20230720:1610,282.0,20.45,30.87,1.45,0.0
20230720:1710,61.0,9.7,29.67,1.17,0.0
20230720:1810,0.0,0.0,28.14,0.9,0.0
20230720:1910,0.0,0.0,29.06,0.62,0.0
20230720:2010,0.0,0.0,28.31,0.34,0.0
20230720:2110,0.0,0.0,27.75,0.41,0.0
20230720:2210,0.0,0.0,27.2,0.69,0.0
20230720:2310,0.0,0.0,26.6,0.55,0.0
20230721:0010,0.0,0.0,25.95,0.62,0.0
20230721:0110,0.0,0.0,25.38,0.97,0.0
20230721:0210,0.0,0.0,24.8,1.1,0.0
20230721:0310,0.0,0.0,23.26,1.24,0.0
20230721:0410,45.0,7.04,22.32,1.31,0.0
20230721:0510,106.0,17.68,22.85,1.1,0.0
20230721:0610,123.0,28.7,26.98,0.55,0.0
20230721:0710,141.0,39.79,28.82,0.14,0.0
20230721:0810,758.0,50.55,30.27,0.69,0.0
20230721:0910,865.01,60.2,31.46,1.1,0.0
20230721:1010,927.01,66.95,32.33,1.79,0.0
20230721:1110,929.01,67.81,32.79,2.14,0.0
20230721:1210,881.01,62.21,32.99,2.07,0.0
20230721:1310,786.0,53.04,33.15,2.07,0.0
20230721:1410,641.0,42.46,32.88,2.07,0.0
20230721:1510,465.0,31.41,32.5,1.93,0.0
20230721:1610,279.0,20.34,31.77,1.38,0.0
20230721:1710,56.0,9.58,30.07,0.83,0.0
20230721:1810,0.0,0.0,30.8,0.55,0.0
20230721:1910,0.0,0.0,30.06,0.62,0.0
20230721:2010,0.0,0.0,29.54,0.48,0.0
20230721:2110,0.0,0.0,29.06,0.34,0.0
20230721:2210,0.0,0.0,28.65,0.41,0.0
20230721:2310,0.0,0.0,28.2,0.55,0.0
20230722:0010,0.0,0.0,28.05,0.48,0.0
20230722:0110,0.0,0.0,27.79,0.41,0.0
20230722:0210,0.0,0.0,27.69,0.34,0.0
20230722:0310,0.0,0.0,27.58,0.41,0.0
20230722:0410,42.0,6.9,27.32,0.48,0.0
20230722:0510,108.0,17.55,27.37,0.55,0.0
20230722:0610,139.0,28.57,28.17,0.76,0.0
20230722:0710,156.0,39.66,28.95,1.24,0.0
20230722:0810,740.0,50.41,30.01,1.72,0.0
20230722:0910,854.0,60.03,30.89,2.34,0.0
20230722:1010,920.01,66.76,31.43,2.76,0.0
20230722:1110,932.01,67.63,31.64,2.83,0.0
20230722:1210,879.01,62.06,31.45,2.76,0.0
20230722:1310,784.0,52.92,31.19,2.48,0.0
20230722:1410,639.0,42.35,31.12,2.28,0.0
20230722:1510,463.0,31.3,30.61,2.07,0.0
20230722:1610,283.0,20.23,29.83,1.66,0.0
20230722:1710,59.0,9.46,28.87,1.31,0.0
20230722:1810,0.0,0.0,27.47,0.83,0.0
20230722:1910,0.0,0.0,26.38,1.03,0.0
20230722:2010,0.0,0.0,27.17,0.76,0.0
20230722:2110,0.0,0.0,26.75,0.48,0.0
20230722:2210,0.0,0.0,26.37,0.28,0.0
20230722:2310,0.0,0.0,26.02,0.21,0.0
20230723:0010,0.0,0.0,25.8,0.41,0.0
20230723:0110,0.0,0.0,25.83,0.41,0.0
20230723:0210,0.0,0.0,25.74,0.34,0.0
20230723:0310,0.0,0.0,25.57,0.48,0.0
20230723:0410,43.0,6.76,25.28,0.69,0.0
20230723:0510,97.0,17.41,25.53,0.69,0.0
20230723:0610,121.0,28.44,27.41,0.14,0.0
20230723:0710,141.0,39.53,28.91,0.14,0.0
20230723:0810,749.0,50.26,30.11,1.03,0.0
20230723:0910,861.01,59.87,30.89,1.72,0.0
20230723:1010,923.01,66.57,31.46,2.14,0.0
20230723:1110,930.01,67.43,31.68,2.48,0.0
20230723:1210,877.01,61.89,31.22,2.41,0.0
20230723:1310,782.0,52.78,30.5,2.41,0.0
20230723:1410,636.0,42.23,29.43,1.38,0.0
20230723:1510,466.0,31.18,29.89,1.17,0.0
20230723:1610,279.0,20.11,29.6,1.03,0.0
20230723:1710,58.0,9.34,28.95,0.9,0.0
20230723:1810,0.0,0.0,28.01,0.76,0.0
20230723:1910,0.0,0.0,27.29,0.69,0.0
20230723:2010,0.0,0.0,26.61,0.28,0.0
20230723:2110,0.0,0.0,26.08,0.28,0.0
20230723:2210,0.0,0.0,25.53,0.41,0.0
20230723:2310,0.0,0.0,25.01,0.62,0.0
20230724:0010,0.0,0.0,24.57,0.69,0.0
20230724:0110,0.0,0.0,24.14,0.69,0.0
20230724:0210,0.0,0.0,23.85,0.83,0.0
20230724:0310,0.0,0.0,23.61,0.9,0.0
20230724:0410,42.0,6.61,23.44,0.97,0.0
20230724:0510,99.0,17.28,23.57,0.83,0.0
20230724:0610,122.0,28.31,25.81,0.41,0.0
20230724:0710,140.0,39.39,27.14,0.28,0.0
20230724:0810,748.0,50.12,28.48,0.62,0.0
20230724:0910,860.01,59.7,29.85,0.83,0.0
20230724:1010,917.01,66.37,31.06,1.31,0.0
20230724:1110,929.01,67.23,31.86,1.86,0.0
20230724:1210,876.01,61.73,32.21,2.14,0.0
20230724:1310,781.0,52.64,32.18,2.21,0.0
20230724:1410,639.0,42.1,32.0,2.07,0.0
20230724:1510,462.0,31.06,31.53,1.72,0.0
20230724:1610,276.0,19.99,30.95,1.24,0.0
20230724:1710,59.0,9.2,29.81,0.9,0.0
20230724:1810,0.0,0.0,29.88,0.41,0.0
20230724:1910,0.0,0.0,29.92,0.48,0.0
20230724:2010,0.0,0.0,29.2,0.76,0.0
20230724:2110,0.0,0.0,28.6,0.9,0.0
20230724:2210,0.0,0.0,28.15,1.03,0.0
20230724:2310,0.0,0.0,27.75,1.1,0.0
20230725:0010,0.0,0.0,27.15,1.17,0.0
20230725:0110,0.0,0.0,26.4,1.31,0.0
20230725:0210,0.0,0.0,25.56,1.38,0.0
20230725:0310,0.0,0.0,25.05,1.38,0.0
20230725:0410,40.0,6.47,25.05,1.38,0.0
20230725:0510,110.0,17.14,25.75,1.1,0.0
20230725:0610,143.0,28.17,28.65,0.48,0.0
20230725:0710,170.0,39.26,30.72,0.9,0.0
20230725:0810,731.0,49.97,31.57,1.79,0.0
20230725:0910,850.01,59.53,32.36,2.07,0.0
20230725:1010,896.01,66.17,33.2,2.28,0.0
20230725:1110,909.01,67.02,33.89,2.62,0.0
20230725:1210,861.01,61.55,34.1,2.62,0.0
20230725:1310,764.0,52.5,34.01,2.62,0.0
20230725:1410,601.0,41.97,33.11,2.41,0.0
20230725:1510,339.0,30.93,32.17,1.79,0.0
20230725:1610,256.0,19.86,31.37,1.17,0.0
20230725:1710,61.0,9.07,30.48,1.31,0.0
20230725:1810,0.0,0.0,28.69,1.52,0.0
20230725:1910,0.0,0.0,27.65,1.72,0.0
20230725:2010,0.0,0.0,26.29,2.0,0.0
20230725:2110,0.0,0.0,25.22,2.0,0.0
20230725:2210,0.0,0.0,24.34,2.07,0.0
20230725:2310,0.0,0.0,23.56,2.07,0.0
20230726:0010,0.0,0.0,22.92,2.07,0.0
20230726:0110,0.0,0.0,22.54,2.07,0.0
20230726:0210,0.0,0.0,22.18,2.07,0.0
20230726:0310,0.0,0.0,21.85,2.0,0.0
20230726:0410,38.0,6.32,22.11,2.07,0.0
20230726:0510,120.0,17.0,23.63,2.0,0.0
20230726:0610,125.0,28.04,25.55,3.24,0.0
20230726:0710,231.0,39.12,25.45,3.52,0.0
20230726:0810,675.0,49.82,26.06,3.86,0.0
20230726:0910,672.0,59.36,26.53,4.07,0.0
20230726:1010,765.0,65.96,26.52,4.0,0.0
20230726:1110,721.0,66.81,26.43,3.79,0.0
20230726:1210,735.0,61.37,26.07,3.59,0.0
20230726:1310,573.0,52.35,26.05,3.52,0.0
20230726:1410,190.0,41.84,25.25,3.17,0.0
20230726:1510,223.0,30.8,24.66,2.41,0.0
20230726:1610,143.0,19.72,23.64,1.45,0.0
20230726:1710,60.0,8.92,23.32,0.9,0.0
20230726:1810,0.0,0.0,22.88,0.55,0.0
20230726:1910,0.0,0.0,22.07,1.38,0.0
20230726:2010,0.0,0.0,21.33,1.17,0.0
20230726:2110,0.0,0.0,22.47,0.55,0.0
20230726:2210,0.0,0.0,22.18,0.21,0.0
20230726:2310,0.0,0.0,21.73,0.69,0.0
20230727:0010,0.0,0.0,20.52,0.9,0.0
20230727:0110,0.0,0.0,18.95,1.17,0.0
20230727:0210,0.0,0.0,17.98,1.38,0.0
20230727:0310,0.0,0.0,17.49,1.66,0.0
20230727:0410,37.0,6.17,17.76,1.93,0.0
20230727:0510,98.0,16.86,18.29,2.14,0.0
20230727:0610,185.0,27.9,19.03,2.41,0.0
20230727:0710,272.0,38.98,20.13,2.34,0.0
20230727:0810,743.0,49.67,21.45,2.48,0.0
20230727:0910,808.0,59.18,22.5,2.48,0.0
20230727:1010,872.01,65.75,23.49,2.28,0.0
20230727:1110,584.0,66.59,24.33,1.72,0.0
20230727:1210,634.0,61.19,25.1,0.97,0.0
20230727:1310,709.0,52.19,25.61,0.69,0.0
20230727:1410,630.0,41.69,25.85,1.03,0.0
20230727:1510,472.0,30.66,25.68,1.52,0.0
20230727:1610,285.0,19.58,24.99,1.86,0.0
20230727:1710,52.0,8.78,23.99,1.52,0.0
20230727:1810,0.0,0.0,22.57,1.03,0.0
20230727:1910,0.0,0.0,22.59,0.62,0.0
20230727:2010,0.0,0.0,22.25,0.21,0.0
20230727:2110,0.0,0.0,21.95,0.41,0.0
20230727:2210,0.0,0.0,21.6,0.69,0.0
20230727:2310,0.0,0.0,21.22,0.83,0.0
20230728:0010,0.0,0.0,20.81,0.97,0.0
20230728:0110,0.0,0.0,20.34,1.03,0.0
20230728:0210,0.0,0.0,20.03,0.97,0.0
20230728:0310,0.0,0.0,19.73,1.03,0.0
20230728:0410,36.0,6.01,19.01,1.1,0.0
20230728:0510,83.0,16.72,18.26,0.97,0.0
20230728:0610,108.0,27.76,21.45,0.62,0.0
20230728:0710,132.0,38.84,22.57,0.14,0.0
20230728:0810,766.0,49.51,23.86,0.55,0.0
20230728:0910,872.01,59.0,25.07,1.24,0.0
20230728:1010,936.01,65.53,25.96,1.86,0.0
20230728:1110,943.01,66.37,26.53,2.28,0.0
20230728:1210,889.01,60.99,26.74,2.28,0.0
20230728:1310,788.0,52.03,26.79,2.41,0.0
20230728:1410,646.0,41.55,26.43,2.41,0.0
20230728:1510,470.0,30.52,25.79,2.0,0.0
20230728:1610,272.0,19.44,25.09,1.66,0.0
20230728:1710,56.0,8.62,24.21,1.24,0.0
20230728:1810,0.0,0.0,23.16,0.9,0.0
20230728:1910,0.0,0.0,23.26,0.55,0.0
20230728:2010,0.0,0.0,22.84,0.14,0.0
20230728:2110,0.0,0.0,22.46,0.41,0.0
20230728:2210,0.0,0.0,22.12,0.55,0.0
20230728:2310,0.0,0.0,21.81,0.48,0.0
20230729:0010,0.0,0.0,21.59,0.48,0.0
20230729:0110,0.0,0.0,21.32,0.55,0.0
20230729:0210,0.0,0.0,21.04,0.62,0.0
20230729:0310,0.0,0.0,20.72,0.69,0.0
20230729:0410,36.0,5.86,20.46,0.76,0.0
20230729:0510,86.0,16.57,20.76,0.76,0.0
20230729:0610,114.0,27.62,22.64,0.28,0.0
20230729:0710,133.0,38.69,23.42,0.41,0.0
20230729:0810,748.0,49.36,24.76,0.76,0.0
20230729:0910,875.01,58.81,25.91,1.31,0.0
20230729:1010,920.01,65.31,26.85,1.72,0.0
20230729:1110,927.01,66.14,27.41,2.21,0.0
20230729:1210,873.01,60.8,27.63,2.34,0.0
20230729:1310,777.0,51.86,27.51,2.28,0.0
20230729:1410,637.0,41.39,27.06,2.07,0.0
20230729:1510,460.0,30.37,26.81,1.86,0.0
20230729:1610,276.0,19.29,26.17,1.59,0.0
20230729:1710,52.0,8.47,25.33,1.24,0.0
20230729:1810,0.0,0.0,24.05,0.83,0.0
20230729:1910,0.0,0.0,24.06,0.55,0.0
20230729:2010,0.0,0.0,23.59,0.28,0.0
20230729:2110,0.0,0.0,23.14,0.55,0.0
20230729:2210,0.0,0.0,22.87,0.76,0.0
20230729:2310,0.0,0.0,22.55,0.9,0.0
20230730:0010,0.0,0.0,22.28,0.9,0.0
20230730:0110,0.0,0.0,22.0,0.83,0.0
20230730:0210,0.0,0.0,21.82,0.76,0.0
20230730:0310,0.0,0.0,21.73,0.76,0.0
20230730:0410,35.0,5.7,21.55,0.83,0.0
20230730:0510,86.0,16.42,21.91,0.62,0.0
20230730:0610,114.0,27.48,23.54,0.28,0.0
20230730:0710,130.0,38.55,24.54,0.55,0.0
20230730:0810,744.0,49.2,25.9,1.03,0.0
20230730:0910,853.01,58.62,26.98,1.59,0.0
20230730:1010,916.01,65.09,27.7,2.14,0.0
20230730:1110,919.01,65.9,27.92,2.55,0.0
20230730:1210,841.01,60.59,27.99,2.62,0.0
20230730:1310,765.0,51.68,27.75,2.62,0.0
20230730:1410,626.0,41.23,27.24,2.41,0.0
20230730:1510,451.0,30.22,26.93,2.07,0.0
20230730:1610,271.0,19.13,26.35,1.79,0.0
20230730:1710,50.0,8.3,25.54,1.45,0.0
20230730:1810,0.0,0.0,24.54,1.17,0.0
20230730:1910,0.0,0.0,23.21,0.9,0.0
20230730:2010,0.0,0.0,23.61,0.62,0.0
20230730:2110,0.0,0.0,23.12,0.34,0.0
20230730:2210,0.0,0.0,22.7,0.62,0.0
20230730:2310,0.0,0.0,22.25,0.83,0.0
20230731:0010,0.0,0.0,21.85,0.9,0.0
20230731:0110,0.0,0.0,21.08,1.1,0.0
20230731:0210,0.0,0.0,20.02,1.24,0.0
20230731:0310,0.0,0.0,19.24,1.38,0.0
20230731:0410,33.0,5.55,18.73,1.45,0.0
20230731:0510,85.0,16.28,19.9,1.31,0.0
20230731:0610,114.0,27.33,23.2,1.52,0.0
20230731:0710,136.0,38.4,24.92,1.72,0.0
20230731:0810,737.0,49.04,26.19,2.07,0.0
20230731:0910,822.01,58.43,27.16,2.21,0.0
20230731:1010,690.0,64.86,27.68,1.93,0.0
20230731:1110,437.0,65.66,28.62,1.66,0.0
20230731:1210,857.01,60.38,29.01,1.59,0.0
20230731:1310,729.0,51.5,29.32,1.45,0.0
20230731:1410,606.0,41.07,29.21,1.31,0.0
20230731:1510,376.0,30.06,29.02,1.17,0.0
20230731:1610,152.0,18.97,28.44,1.03,0.0
20230731:1710,38.0,8.13,27.58,0.83,0.0
20230731:1810,0.0,0.0,26.46,0.76,0.0
20230731:1910,0.0,0.0,24.67,1.38,0.0
20230731:2010,0.0,0.0,23.07,1.72,0.0
20230731:2110,0.0,0.0,21.89,1.86,0.0
20230731:2210,0.0,0.0,20.88,1.86,0.0
20230731:2310,0.0,0.0,19.88,1.79,0.0
20230801:0010,0.0,0.0,19.01,1.79,0.0
20230801:0110,0.0,0.0,18.35,1.79,0.0
20230801:0210,0.0,0.0,17.72,1.79,0.0
20230801:0310,0.0,0.0,17.22,1.79,0.0
20230801:0410,33.0,5.39,16.88,1.79,0.0
20230801:0510,86.0,16.13,18.49,1.66,0.0
20230801:0610,121.0,27.19,22.53,1.59,0.0
20230801:0710,140.0,38.25,23.95,1.52,0.0
20230801:0810,752.0,48.87,25.73,1.03,0.0
20230801:0910,863.01,58.24,27.32,0.41,0.0
20230801:1010,927.01,64.62,28.63,0.69,0.0
20230801:1110,930.01,65.42,29.59,1.72,0.0
20230801:1210,875.01,60.16,30.0,2.34,0.0
20230801:1310,778.0,51.31,29.96,2.55,0.0
20230801:1410,636.0,40.9,29.59,2.48,0.0
20230801:1510,444.0,29.9,28.95,2.28,0.0
20230801:1610,274.0,18.8,28.08,1.86,0.0
20230801:1710,53.0,7.96,27.04,1.31,0.0
20230801:1810,0.0,0.0,25.98,0.76,0.0
20230801:1910,0.0,0.0,26.06,0.21,0.0
20230801:2010,0.0,0.0,25.5,0.62,0.0
20230801:2110,0.0,0.0,25.03,0.48,0.0
20230801:2210,0.0,0.0,24.77,0.48,0.0
20230801:2310,0.0,0.0,24.56,0.41,0.0
20230802:0010,0.0,0.0,24.32,0.14,0.0
20230802:0110,0.0,0.0,23.96,0.14,0.0
20230802:0210,0.0,0.0,23.65,0.41,0.0
20230802:0310,0.0,0.0,23.39,0.62,0.0
20230802:0410,8.0,5.23,23.13,0.62,0.0
20230802:0510,105.0,15.98,23.2,0.55,0.0
20230802:0610,68.0,27.04,24.18,0.48,0.0
20230802:0710,95.0,38.1,24.73,1.17,0.0
20230802:0810,94.0,48.7,25.61,1.72,0.0
20230802:0910,461.0,58.04,26.17,2.0,0.0
20230802:1010,753.0,64.38,26.52,2.14,0.0
20230802:1110,783.0,65.17,27.08,2.28,0.0
20230802:1210,700.0,59.94,27.23,2.21,0.0
